name,gs_email,as_pc_chair,as_pc,as_session_chair,as_panelist,as_keynote_speaker,as_author,pc_chairs,pcs,session_chairs,panels,keynotes,papers,gender,country,sector
"Ghodsi, Ali",@cs.berkeley.edu,0,0,0,0,0,1,,,,,,SOSP,NA,us,edu
"Gholami, Amir",,0,0,0,0,0,1,,,,,,SC,NA,NA,NA
"Ghoneimy, Adel",,0,0,0,0,0,1,,,,,,CIDR,NA,NA,NA
"Ghorbani, Soudeh",@illinois.edu,0,0,0,0,0,2,,,,,,"EuroSys,SIGCOMM",NA,us,edu
"Ghose, Manojit",,0,0,0,0,0,2,,,,,,"HPCC,HPCC",NA,NA,NA
"Ghose, Saugata",@cmu.edu,0,0,0,0,0,5,,,,,,"MICRO,HPCA,Cluster,SIGMETRICS,SIGMETRICS",NA,us,edu
"Ghosh, Debojyoti",@llnl.gov,0,0,0,0,0,1,,,,,,Cluster,NA,us,gov
"Ghosh, Rahul",@alumni.duke.edu,0,1,0,0,0,0,,CLOUD,,,,,M,us,edu
"Ghosh, Rumi",@usc.edu,0,1,0,0,0,0,,KDD,,,,,F,ed,edu
"Ghosh, Satrajit",@cs.au.dk,0,0,0,0,0,1,,,,,,CCS,NA,dk,edu
"Ghosh, Shalini",,0,0,1,0,0,0,,,KDD,,,,F,NA,NA
"Ghoshal, Devarshi",@indiana.edu,0,0,0,0,0,1,,,,,,HPDC,NA,us,edu
"Ghoting, Amol",@aexp.com,0,1,0,0,0,0,,KDD,,,,,M,NA,com
"Ghribi, Chaima",@telecom-sudparis.eu,0,0,0,0,0,1,,,,,,CCGrid,NA,fr,edu
"Ghysels, Pieter",@lbl.gov,0,0,0,0,0,1,,,,,,IPDPS,NA,us,gov
"Giaccone, Paolo",@polito.it,0,1,0,0,0,0,,HotI,,,,,M,it,edu
"Giacomo, Francesco Di",,0,0,0,0,0,1,,,,,,SLE,NA,NA,NA
"Giacomo, Giuseppe De",@dis.uniroma1.it,0,1,0,0,0,0,,PODS,,,,,M,it,edu
"Giakkoupis, George",@inria.fr,0,1,0,0,0,1,,IPDPS,,,,PODC,M,fr,edu
"Giannakis, Georgios B.",@umn.edu,0,0,0,0,0,1,,,,,,ICDM,NA,ed,edu
"Giannikis, Georgios",@inf.ethz.ch,0,0,0,0,0,1,,,,,,MICRO,NA,ch,edu
"Giannotti, Fosca",@isti.cnr.it,0,1,0,0,0,1,,KDD,,,,KDD,F,it,gov
"Gibbens, Mathias",,0,0,0,0,0,1,,,,,,SIGMETRICS,NA,NA,NA
"Gibbens, Richard",@cl.cam.ac.uk,0,0,0,0,0,1,,,,,,CoNEXT,NA,uk,edu
"Gibbons, Phillip",@cs.cmu.edu,0,0,0,0,0,4,,,,,,"EuroSys,NSDI,MICRO,HiPC",NA,us,edu
"Gibert, Enric",,0,0,0,0,0,1,,,,,,ISPASS,NA,NA,NA
"Gibson, Garth",@cs.cmu.edu,0,1,0,0,0,1,,SOCC,,,,FAST,M,us,edu
"Giceva, Jana",@inf.ethz.ch,0,0,0,0,0,2,,,,,,"SIGMOD,SIGMOD",NA,ch,edu
"Giese, Holger",@hpi.uni-potsdam.de,0,1,0,0,0,1,,ICAC,,,,ICAC,M,de,edu
"Giffin, Daniel B",,0,0,0,0,0,1,,,,,,SOSP,NA,NA,NA
"Gil, Reynaldo",,0,0,0,1,0,0,,,,CLOUD,,,M,NA,NA
"Gil-Costa, Veronica Veronica",@unsl.edu.ar,0,0,0,0,0,1,,,,,,EuroPar,NA,ed,edu
"Gilad, Yossi",@csail.mit.edu,0,0,0,0,0,3,,,,,,"SOSP,SOSP,NDSS",NA,us,edu
"Gilani, Syed",@amd.com,0,0,0,0,0,1,,,,,,HPCA,NA,NA,com
"Gilbert, Cedric",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Gilbert, Seth",@comp.nus.edu.sg,0,1,0,0,0,3,,ICPP,,,,"PODC,PODC,CoNEXT",M,us,edu
"Gilboa, Niv",@bgu.ac.il,0,0,0,0,0,1,,,,,,CCS,NA,il,edu
"Gill, Phillipa",@cs.umass.edu,1,3,1,0,0,2,CoNEXT,"NSDI,CCS,SIGCOMM",CoNEXT,,,"CoNEXT,IMC",F,ed,edu
"Gimenez, Alfredo",MISSING,0,0,0,0,0,2,,,,,,"SC,IPDPS",NA,NA,NA
"Gimenez, Domingo",@um.es,0,2,0,0,0,0,,"HCW,HiPC",,,,,M,es,edu
"Giner, Lukas",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Gioiosa, Roberto",@pnnl.gov,0,1,0,0,0,3,,CCGrid,,,,"ICPP,IPDPS,IPDPS",M,us,gov
"Gionis, Aristides",@aalto.fi,0,1,0,0,0,0,,KDD,,,,,M,fi,edu
"Giotsas, Vasileios",@cs.ucl.ac.uk,0,0,0,0,0,2,,,,,,"SIGCOMM,IMC",NA,ac,edu
"Giovanni, Vito",@elet.polimi.it,0,1,0,0,0,0,,HiPC,,,,,M,it,edu
"Girdzijauskas, Sarunas",@kth.se,0,1,0,0,0,0,,CCGrid,,,,,M,se,edu
"Giridhar, Prasanna",@illinois.edu,0,0,0,0,0,1,,,,,,ICAC,NA,us,edu
"Girolamo, Salvatore Di",,0,0,0,0,0,2,,,,,,"SC,IPDPS",NA,NA,NA
"Giroux, Olivier",,0,0,0,0,0,1,,,,,,ASPLOS,NA,NA,NA
"Giuffrida, Cristiano",@cs.vu.nl,0,1,0,0,0,8,,SOSP,,,,"EuroSys,EuroSys,CCS,SOSP,NDSS,NDSS,NDSS,NDSS",M,nl,edu
"Giuliani, Giovanni",,0,0,0,0,0,1,,,,,,EuroPar,NA,NA,NA
"Giulio, Carlo Di",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Giurgiu, Ioana",@zurich.ibm.com,0,2,2,0,0,0,,"EuroSys,Middleware","Middleware,SYSTOR",,,,F,ch,com
"Giustiniano, Domenico",@imdea.org,0,1,0,0,0,1,,CoNEXT,,,,CoNEXT,M,es,edu
"Giyenko, Andrey",,0,0,0,0,0,1,,,,,,HPCC,NA,NA,NA
"Gizopoulos, Dimitris",@di.uoa.gr,0,1,0,0,0,2,,IISWC,,,,"MICRO,ISCA",M,gr,edu
"Gkantsidis, Christos",@microsoft.com,0,0,0,0,0,1,,,,,,CoNEXT,NA,NA,com
"Glass, Colin W.",,0,0,0,0,0,1,,,,,,HPDC,NA,NA,NA
"Glatard, Tristan",@concordia.ca,0,1,0,0,0,1,,CCGrid,,,,CCGrid,M,ca,edu
"Glater, Rafael",,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,NA
"Glavic, Boris",@iit.edu,0,1,1,0,0,1,,SIGMOD,SIGMOD,,,CIDR,M,us,edu
"Gleeson, James",,0,0,0,0,0,2,,,,,,"HotCloud,SYSTOR",NA,NA,NA
"Gleich, David F.",@purdue.edu,0,1,0,0,0,1,,KDD,,,,KDD,M,us,edu
"Gleissenthall, Klaus V.",@ucsd.edu,0,0,0,0,0,1,,,,,,OOPSLA,NA,ed,edu
"Glesser, David",,0,0,0,0,0,2,,,,,,"CCGrid,HiPC",NA,NA,NA
"Glick, Madeleine",,0,0,1,0,0,0,,,HotI,,,,F,NA,NA
"Gligoric, Milos",@utexas.edu,0,0,0,0,0,1,,,,,,OOPSLA,NA,ed,edu
"Gniady, Chris",@cs.arizona.edu,0,3,0,0,0,1,,"CCGrid,CLOUD,IGSC",,,,SIGMETRICS,M,us,edu
"Gnirke, Lukas",,0,0,0,0,0,1,,,,,,ATC,NA,NA,NA
"Go, Younghwan",@kaist.ac.kr,0,0,0,0,0,1,,,,,,NSDI,NA,kr,edu
"Goasdoué, François",@irisa.fr,0,1,0,0,0,0,,SIGMOD,,,,,M,fr,edu
"Godenschwager, Christian",,0,0,0,0,0,1,,,,,,ISC,NA,NA,NA
"Godfrey, Brighten",@illinois.edu,0,0,0,0,0,2,,,,,,"EuroSys,SIGCOMM",NA,us,edu
"Godoy, William",@ornl.gov,0,0,0,0,0,1,,,,,,Cluster,NA,us,gov
"Godunov, Alexander",,0,0,0,0,0,1,,,,,,ICPP,M,NA,NA
"Goehringer, Diana",@tu-dresden.de,0,1,0,0,0,0,,IPDPS,,,,,F,de,edu
"Goel, Ashvin",@eecg.toronto.edu,0,3,0,0,0,0,,"HotStorage,SOSP,FAST",,,,,M,us,edu
"Goethem, Tom Van",@cs.kuleuven.be,0,0,0,0,0,2,,,,,,"CCS,CCS",NA,be,edu
"Goglin, Brice",@inria.fr,0,1,0,0,0,0,,HotI,,,,,M,fr,edu
"Gogte, Vaibhav",@umich.edu,0,0,0,0,0,1,,,,,,ISCA,NA,ed,edu
"Goh, Rick Siow Mong",@ihpc.a-star.edu.sg,0,0,0,0,0,1,,,,,,CCGrid,NA,us,edu
"Gohman, Dan",,0,0,0,0,0,1,,,,,,PLDI,NA,NA,NA
"Goiri, Íñigo",@microsoft.com,0,0,0,0,0,1,,,,,,ATC,NA,NA,com
"Gokhale, Aniruddha",@vanderbilt.edu,0,1,0,0,0,0,,ICPP,,,,,M,us,edu
"Gokhale, Maya",,0,2,0,0,0,1,,"SC,IPDPS",,,,IPDPS,F,NA,NA
"Gokhale, Pranav",,0,0,0,0,0,1,,,,,,MICRO,NA,NA,NA
"Gokhale, Swapna",MISSING,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Golab, Wojciech",@uwaterloo.ca,0,0,0,0,0,2,,,,,,"PODC,SOCC",NA,ca,edu
"Golbus, Peter B.",,0,1,0,0,0,0,,SIGIR,,,,,M,NA,NA
"Goldberg, Sharon",@cs.bu.edu,0,2,0,0,0,1,,"SIGCOMM,HotCloud",,,,NDSS,F,us,edu
"Goldfeder, Steven",@cs.princeton.edu,0,0,0,0,0,2,,,,,,"CCS,CCS",NA,us,edu
"Goldman, Alfredo",@ime.usp.br,0,2,2,0,0,0,,"EuroPar,HiPC","EuroPar,EuroPar",,,,M,br,edu
"Goldman, Sam",,0,0,0,0,0,1,,,,,,OOPSLA,NA,NA,NA
"Goldstein, Jonathan",,0,0,0,0,0,2,,,,,,"SIGMOD,CIDR",NA,NA,NA
"Goldstein, Maayan",@nokia.com,0,0,0,0,0,1,,,,,,SYSTOR,NA,NA,com
"Goldstein, Mark",@g.harvard.edu,0,0,0,0,0,2,,,,,,"HotCloud,SOCC",NA,us,edu
"Goldstein, Seth Copen",@cmu.edu,0,1,0,0,0,0,,PPoPP,,,,,M,us,edu
"Goldstone, Robin",,0,1,0,0,0,0,,IPDPS,,,,,F,NA,NA
"Goldwasser, Shafi",,0,0,0,0,0,1,,,,,,NSDI,NA,NA,NA
"Golla, Maximilian",@rub.de,0,0,0,0,0,1,,,,,,NDSS,NA,de,edu
"Gollakota, Shyamnath",@cs.washington.edu,0,2,0,0,1,1,,"SIGCOMM,MobiCom",,,MobiCom,NSDI,M,us,edu
"Goltzsche, David",@ibr.cs.tu-bs.de,0,0,0,0,0,1,,,,,,ATC,NA,de,edu
"Golubchik, Leana",@usc.edu,1,2,0,0,0,0,SIGMETRICS,"MASCOTS,SIGMETRICS",,,,,F,ed,edu
"Golwalkar, Suresh",,0,0,0,0,0,1,,,,,,NSDI,NA,NA,NA
"Gomaa, Hassan",@gmu.edu,0,1,0,0,0,0,,ICAC,,,,,M,us,edu
"Gomes, Antonio Tedu A.",,0,0,0,1,0,0,,,,SC,,,M,NA,NA
"Gomes, Victor",@cl.cam.ac.uk,0,0,0,0,0,1,,,,,,OOPSLA,NA,uk,edu
"Gomez, Leonardo Bautista",@bsc.es,0,2,0,0,0,0,,"CCGrid,Cluster",,,,,M,es,gov
"Goncalves, Marcos",@dcc.ufmg.br,0,1,0,0,0,0,,SIGIR,,,,,M,br,edu
"Gong, Chen",@nju.edu.cn,0,1,0,0,0,0,,ICDM,,,,,M,us,edu
"Gong, Long",@gatech.edu,0,0,0,0,0,1,,,,,,SIGMETRICS,NA,us,edu
"Gong, Na",,0,1,0,0,0,0,,IGSC,,,,,F,NA,NA
"Gong, Neil Zhenqiang",@iastate.edu,0,0,0,0,0,2,,,,,,"NDSS,ICDM",NA,us,edu
"Gong, Shijun",,0,0,0,0,0,1,,,,,,HPCA,NA,NA,NA
"Gong, Xun",,0,0,0,0,0,2,,,,,,"IISWC,ISPASS",NA,NA,NA
"Gong, Yifan",@e.ntu.edu.sg,0,0,0,0,0,1,,,,,,SC,NA,us,edu
"Gong, Yu",@alibaba-inc.com,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,com
"Gong, Zhangxiaowen",,0,0,0,0,0,1,,,,,,IISWC,NA,NA,NA
"Gong, Zhiguo",,0,0,0,0,0,1,,,,,,SIGMOD,NA,NA,NA
"Gonsiorowski, Elsa",@rpi.edu,0,1,0,0,0,0,,SC,,,,,F,us,edu
"Gonzales, Cesar A.",,0,0,0,1,0,0,,,,CLOUD,,,M,NA,NA
"Gonzales, Joseph E.",,0,0,0,0,0,1,,,,,,CIDR,M,NA,NA
"Gonzalez, Antonio",@ac.upc.edu,0,2,1,0,0,4,,"HPCA,ISCA",ISCA,,,"MICRO,ISPASS,ISCA,PACT",M,es,edu
"Gonzalez, Javier",,0,0,0,0,0,1,,,,,,FAST,NA,NA,NA
"Gonzalez, Joseph E.",@uml.edu,0,0,0,0,0,3,,,,,,"NSDI,NSDI,SOCC",NA,ed,edu
"Gonzalez, Patricia",@udc.es,0,1,0,0,0,0,,CCGrid,,,,,F,es,edu
"Gonzalez, Santiago",@utexas.edu,0,0,0,0,0,1,,,,,,HotStorage,NA,ed,edu
"Gonzalez-Escribano, Arturo",@infor.uva.es,0,0,0,0,0,1,,,,,,EuroPar,NA,es,edu
"Gonzalez-Ferez, Pilar",@ditec.um.es,0,1,0,0,0,0,,Cluster,,,,,F,es,edu
"Gonzalo, Julio",@lsi.uned.es,0,1,0,0,0,0,,SIGIR,,,,,M,es,edu
"Gonzalo, Simon Garcia De",@illinois.edu,0,0,0,0,0,2,,,,,,"ISPASS,HPCC",NA,us,edu
"González, Óscar Plata",,0,1,0,0,0,0,,EuroPar,,,,,M,NA,NA
"González-Domínguez, Jorge",@udc.es,0,1,0,0,0,0,,EuroPar,,,,,M,es,edu
"González-Ibáñez, Roberto",@usach.cl,0,1,0,0,0,0,,SIGIR,,,,,M,cl,edu
"Gonçalves, Glauber Dias",@dcc.ufmg.br,0,0,0,0,0,1,,,,,,MASCOTS,NA,br,edu
"Gonçalves, Marcos André",@dcc.ufmg.br,0,0,0,0,0,1,,,,,,SIGIR,NA,br,edu
"Goodacre, John",@manchester.ac.uk,0,0,0,0,0,1,,,,,,VEE,NA,uk,edu
"Goodman, Daniel",@man.ac.uk,0,0,0,0,0,1,,,,,,EuroSys,NA,uk,edu
"Goodrich, Michael",@uci.edu,0,1,1,0,0,1,,SPAA,SPAA,,,PODS,M,ed,edu
"Goodwin, Bob",,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,NA
"Gopalakrishnan, Aravind",,0,0,0,0,0,1,,,,,,HotI,NA,NA,NA
"Gopalakrishnan, Ganesh",@cs.utah.edu,0,0,0,0,0,1,,,,,,IISWC,NA,ed,edu
"Gopalakrishnan, Vijay",,0,0,0,0,0,1,,,,,,MobiCom,NA,NA,NA
"Gopalakrishnan, Vishrawas",@buffalo.edu,0,0,0,0,0,1,,,,,,ICDM,NA,us,edu
"Gopalan, Kartik",@binghamton.edu,0,5,0,0,0,1,,"MASCOTS,CCGrid,IPDPS,Cluster,HPCC",,,,ATC,M,us,edu
"Gope, Dibakar",@wisc.edu,0,0,0,0,0,1,,,,,,ISCA,NA,us,edu
"Gopinath, K",@research.iiit.ac.in,0,0,0,0,0,1,,,,,,ATC,NA,in,edu
"Gopireddy, Bhargava",@illinois.edu,0,0,0,0,0,2,,,,,,"ISCA,PACT",NA,us,edu
"Gorbunov, Sergey",@uwaterloo.ca,0,0,0,0,0,1,,,,,,CCS,NA,ca,edu
"Gordon, Dov",@gmu.edu,0,1,0,0,0,0,,CCS,,,,,M,us,edu
"Gordon, Geoff",@cs.cmu.edu,0,0,0,0,0,1,,,,,,SIGMOD,NA,us,edu
"Gordon, Mark",,0,0,0,0,0,1,,,,,,SC,NA,NA,NA
"Gorgovan, Cosmin",@manchester.ac.uk,0,0,0,0,0,2,,,,,,"PLDI,VEE",NA,uk,edu
"Gorinsky, Sergey",@imdea.org,0,1,0,0,0,0,,CoNEXT,,,,,M,es,edu
"Gorlatch, Sergei",@wwu.de,0,0,0,0,0,1,,,,,,HPCC,NA,de,edu
"Gorman, Christopher",@cs.otago.ac.nz,0,0,0,0,0,1,,,,,,IPDPS,NA,nz,edu
"Gorman, Daphne I.",@ucsc.edu,0,0,0,0,0,1,,,,,,MICRO,NA,ed,edu
"Gosain, Abhimanyu",,0,0,0,1,0,0,,,,MobiCom,,,M,NA,NA
"Goseling, Jasper",@utwente.nl,0,0,0,0,0,1,,,,,,SIGMETRICS,NA,nl,edu
"Goswami, Anshuman",@gatech.edu,0,0,0,0,0,1,,,,,,HiPC,NA,us,edu
"Goswami, Mayank",@qc.cuny.edu,0,1,0,0,0,0,,ICPP,,,,,M,us,edu
"Goswami, Sayan",,0,0,0,0,0,1,,,,,,CLOUD,NA,NA,NA
"Gottipati, Rajendra",,0,0,0,0,0,1,,,,,,ISCA,NA,NA,NA
"Gottlob, Georg",@cs.ox.ac.uk,0,1,0,0,0,0,,PODS,,,,,M,uk,edu
"Gottschlag, Mathias",@kit.edu,0,0,0,0,0,1,,,,,,SYSTOR,NA,us,edu
"Gottstein, Robert",@dvs.tu-darmstadt.de,0,0,0,0,0,1,,,,,,SIGMOD,NA,de,edu
"Gottumukkala, Raju",,0,0,1,0,0,1,,,ICDM,,,HPCC,M,NA,NA
"Gouicem, Redha",,0,0,0,0,0,1,,,,,,HotOS,NA,NA,NA
"Goul, Michael",@asu.edu,0,1,0,2,0,0,,CLOUD,,"CLOUD,CLOUD",,,M,us,edu
"Goulao, Miguel",@fct.unl.pt,0,0,0,0,0,1,,,,,,SLE,NA,pt,edu
"Goumas, Georgios",@cslab.ece.ntua.gr,0,1,0,0,0,2,,EuroPar,,,,"ICPP,PACT",M,gr,edu
"Gounaris, Anastasios",@csd.auth.gr,0,1,0,0,0,0,,CCGrid,,,,,M,gr,edu
"Govindan, Priya",@cs.rutgers.edu,0,0,0,0,0,1,,,,,,PODS,NA,us,edu
"Govindan, Sriram",@microsoft.com,0,0,0,0,0,1,,,,,,ISCA,NA,NA,com
"Govindarajan, R.",@serc.iisc.ernet.in,0,3,0,0,0,0,,"PPoPP,HiPC,PACT",,,,,M,in,gov
"Govindaraju, Madhusudhan",@binghamton.edu,0,2,0,0,0,0,,"IPDPS,HPCC",,,,,M,us,edu
"Govindaraju, Rama",,0,0,1,0,0,0,,,HiPC,,,,M,NA,NA
"Govindaraju, Venkatraman",@cs.wisc.edu,0,0,0,0,0,1,,,,,,MICRO,NA,us,edu
"Gowanlock, Michael",@mit.edu,0,0,0,0,0,1,,,,,,IPDPS,NA,us,edu
"Gowda, Mahanth",@illinois.edu,0,0,0,0,0,1,,,,,,NSDI,NA,us,edu
"Goyal, Prateesh",@mit.edu,0,0,0,0,0,1,,,,,,SIGCOMM,NA,us,edu
"Goyal, Vikram",@iiitd.ac.in,0,0,0,0,0,1,,,,,,HiPC,NA,in,edu
"Goyal, Vipal",@cs.cmu.edu,0,0,0,0,0,1,,,,,,NDSS,NA,us,edu
"Gracia, José",,0,1,0,0,0,0,,EuroPar,,,,,M,NA,NA
"Gracia-Tinedo, Raúl",@urv.cat,0,0,0,0,0,1,,,,,,FAST,NA,ca,edu
"Graham, Matthew",@ed.ac.uk,0,0,0,0,0,1,,,,,,SIGMOD,NA,uk,edu
"Grama, Ananth",MISSING,0,3,0,0,0,1,,"SC,ICDM,PACT",,,,Middleware,M,NA,NA
"Gramoli, Vincent",@sydney.edu.au,0,0,0,0,0,1,,,,,,EuroPar,NA,us,edu
"Grandison, Tyrone",@proficiencylabs.com,0,1,0,0,0,0,,CLOUD,,,,,M,NA,com
"Grandoni, Fabrizio",@idsia.ch,0,1,0,0,0,0,,SPAA,,,,,M,ch,edu
"Grani, Paolo",@ucdavis.edu,0,0,0,0,0,1,,,,,,HPCA,NA,ed,edu
"Grant, Ryan",@sandia.gov,1,2,1,0,0,3,HotI,"IPDPS,HPCC",HotI,,,"SC,IGSC,Cluster",M,us,gov
"Gras, Ben",@shrike-systems.com,0,0,0,0,0,1,,,,,,NDSS,NA,NA,com
"Gratz, Paul V.",@tamu.edu,0,2,1,0,0,1,,"HPCA,ISCA",HPCA,,,ASPLOS,M,us,edu
"Graus, David",@fdmediagroep.nl,0,1,0,0,0,0,,SIGIR,,,,,M,nl,com
"Gravilovska, Ada",,0,1,0,0,0,0,,HPDC,,,,,F,NA,NA
"Gray, Jeff",@cs.ua.edu,0,1,0,0,0,0,,SLE,,,,,M,ed,edu
"Gray, Kathryn E.",@cl.cam.ac.uk,0,1,0,0,0,0,,OOPSLA,,,,,F,uk,edu
"Grbovic, Mihajlo",@airbnb.com,0,1,0,0,0,0,,ICDM,,,,,M,NA,com
"Greathouse, Joseph L.",@amd.com,0,0,0,0,0,1,,,,,,HPCA,NA,NA,com
"Greaves, David",@cl.cam.ac.uk,0,0,0,0,0,1,,,,,,ATC,NA,uk,edu
"Grech, Neville",@um.edu.mt,0,0,0,0,0,2,,,,,,"OOPSLA,OOPSLA",NA,ed,edu
"Green, Matthew",@cs.jhu.edu,0,0,0,0,0,3,,,,,,"CCS,CCS,CCS",NA,us,edu
"Green, Oded",@gatech.edu,0,1,0,0,0,1,,HiPC,,,,HiPC,M,us,edu
"Green, Todd",@cs.ucdavis.edu,0,1,0,0,0,0,,SIGMOD,,,,,M,ed,edu
"Greene, Derek",@ucd.ie,0,1,0,0,0,0,,KDD,,,,,M,ie,edu
"Greenstadt, Rachel",@cs.drexel.edu,0,0,0,0,0,1,,,,,,CCS,NA,us,edu
"Greenstein, Ben",,1,0,0,0,0,0,MobiCom,,,,,,M,NA,NA
"Grefen, Paul",@tue.nl,0,1,0,0,0,0,,CLOUD,,,,,M,nl,edu
"Gregg, David",@cs.tcd.ie,0,1,0,0,0,1,,PACT,,,,ICPP,M,ie,edu
"Greschbach, Benjamin",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Grier, Jonathan",,0,0,0,0,0,1,,,,,,CIDR,M,NA,NA
"Griffith, Boyce",@email.unc.edu,0,1,0,0,0,0,,SC,,,,,M,ed,edu
"Griffith, Rean",,0,1,0,0,0,0,,ICAC,,,,,M,NA,NA
"Griggs, Christopher",,0,0,0,0,0,1,,,,,,ASPLOS,NA,NA,NA
"Grigore, Radu",@kent.ac.uk,0,0,0,0,0,1,,,,,,OOPSLA,NA,uk,edu
"Grigori, Laura",,0,0,0,0,1,0,,,,,ICPP,,F,NA,NA
"Grimberg, Sagi",,0,0,0,0,0,1,,,,,,ASPLOS,NA,NA,NA
"Grimm, Niklas",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Grimmer, Matthias",@ssw.jku.at,0,0,0,0,0,1,,,,,,PLDI,NA,at,edu
"Gritti, Armando Pesenti",,0,0,0,0,0,1,,,,,,SP,NA,NA,NA
"Grohsschmiedt, Steffen",,0,0,0,0,0,1,,,,,,FAST,NA,NA,NA
"Groner, Linus",,0,0,0,0,0,1,,,,,,HPDC,NA,NA,NA
"Gropp, William",@illinois.edu,0,0,0,1,0,1,,,,SC,,HPDC,M,us,edu
"Grosen, John",@cs.ucsb.edu,0,0,0,0,0,1,,,,,,NDSS,NA,ed,edu
"Grosen, Paul",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Grosman, Ronen",,0,0,0,0,0,1,,,,,,CIDR,M,NA,NA
"Gross, Lutz",@uq.edu.au,0,1,0,0,0,0,,ICPP,,,,,M,ed,edu
"Gross, Thomas R.",@tomgross.net,0,0,0,0,0,2,,,,,,"PPoPP,SYSTOR",NA,de,edu
"Grosser, Tobias",@inf.ethz.ch,0,1,0,0,0,1,,EuroPar,,,,PPoPP,M,ch,edu
"Grossman, Dan",@cs.washington.edu,0,1,1,0,0,2,,PLDI,PLDI,,,"OOPSLA,OOPSLA",M,us,edu
"Grossman, Maura R.",,0,0,0,0,0,1,,,,,,SIGIR,NA,NA,NA
"Grossman, Max",@rice.edu,0,0,0,0,0,1,,,,,,OOPSLA,NA,us,edu
"Grossman, Robert",,0,0,0,1,0,0,,,,SC,,,M,NA,NA
"Grosu, Daniel",@wayne.edu,0,1,0,0,0,0,,CLOUD,,,,,M,us,edu
"Grot, Boris",@ed.ac.uk,0,1,0,0,0,3,,IISWC,,,,"HPCA,ISCA,PACT",M,uk,edu
"Grover, Raman",@uci.edu,0,1,0,0,0,0,,SIGMOD,,,,,M,ed,edu
"Groves, Taylor",@lbl.gov,0,1,1,0,0,0,,HotI,HotI,,,,M,us,gov
"Groß, Samuel",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Grubbs, Paul",@cornell.edu,0,0,0,0,0,3,,,,,,"SP,SP,HotOS",NA,us,edu
"Grumberg, Daniel",@chainwave.com,0,0,0,0,0,1,,,,,,ATC,NA,NA,com
"Grusecki, Travis",,0,0,0,0,0,1,,,,,,FAST,NA,NA,NA
"Gruss, Daniel",@iaik.tugraz.at,0,0,0,0,0,1,,,,,,NDSS,NA,at,edu
"Grust, Torsten",@uni-tuebingen.de,0,1,0,0,0,0,,SIGMOD,,,,,M,de,edu
"Gruteser, Marco",@winlab.rutgers.edu,0,1,0,0,0,0,,MobiCom,,,,,M,us,edu
"Gräber, Manuel",,0,0,0,0,0,1,,,,,,Middleware,NA,NA,NA
"Grégoire, Benjamin",,0,0,0,0,0,2,,,,,,"CCS,CCS",NA,NA,NA
"Gschwandtner, Philipp",@uibk.ac.at,0,1,0,0,0,0,,CCGrid,,,,,M,ac,edu
"Gu, Bin",@nuist.edu.cn,0,0,0,0,0,1,,,,,,KDD,NA,us,edu
"Gu, Dawu",,0,0,0,0,0,1,,,,,,NDSS,NA,NA,NA
"Gu, Fei",@buaa.edu.cn,0,0,0,0,0,1,,,,,,HPCC,NA,us,edu
"Gu, Guofei",@cse.tamu.edu,0,1,0,0,0,0,,NDSS,,,,,M,us,edu
"Gu, Juncheng",@ucsd.edu,0,0,0,0,0,1,,,,,,NSDI,NA,ed,edu
"Gu, Ming",,0,0,0,0,0,1,,,,,,HiPC,NA,NA,NA
"Gu, Qilong",,0,0,0,0,0,1,,,,,,ICDM,NA,NA,NA
"Gu, Quanquan",@virginia.edu,0,1,0,0,0,0,,KDD,,,,,M,us,edu
"Gu, Ronghui",@columbia.edu,0,0,0,0,0,1,,,,,,OOPSLA,NA,us,edu
"Gu, Ruidong",,0,0,0,0,0,1,,,,,,IISWC,NA,NA,NA
"Gu, Yu",@mail.neu.edu.cn,0,0,0,0,0,1,,,,,,SOCC,NA,us,edu
"Gu, Yupeng",@cs.ucla.edu,0,0,0,0,0,1,,,,,,KDD,NA,ed,edu
"Guajardo, Jorge",,0,0,0,0,0,1,,,,,,CCS,NA,NA,NA
"Gual, Rafael Mayo",@uji.es,0,0,0,0,0,3,,,,,,"ICPP,CCGrid,EuroPar",NA,es,edu
"Gualà, Luciano",@mat.uniroma2.it,0,0,0,0,0,1,,,,,,IPDPS,NA,it,edu
"Guan, Gaoyang",,0,0,0,0,0,1,,,,,,MobiCom,NA,NA,NA
"Guan, Haibing",,0,0,0,0,0,4,,,,,,"ICPP,HPCA,SOCC,VEE",M,NA,NA
"Guan, Hang",@columbia.edu,0,0,0,0,0,1,,,,,,NSDI,NA,us,edu
"Guan, Hui",,0,0,0,0,0,2,,,,,,"SC,PLDI",NA,NA,NA
"Guan, Qiang",@lanl.gov,0,0,0,0,0,2,,,,,,"PPoPP,HPDC",NA,us,gov
